year,word,lemmatized_word
2016,empresa,empresa
2016,familiar,familiar
2016,capital,capital
2016,porcentaje,porcentaje
2016,español,español
2016,incorporará,incorporar
2016,plantilla,plantilla
2016,total,total
2016,personas,persona
2016,cara,cara
2016,próxima,próximo
2016,campaña,campaña
2016,verano,verano
2016,comprende,comprender
2016,periodo,periodo
2016,junio,junio
2016,septiembre,septiembre
2016,supone,suponer
2016,incremento,incremento
2016,personas,persona
2016,respecto,respecto
2016,contratadas,contratado
2016,verano,verano
2016,2015la,2015la
2016,compañía,compañía
2016,actualmente,actualmente
2016,realizando,realizar
2016,proceso,proceso
2016,selección,selección
2016,cubrir,cubrir
2016,puestos,puesto
2016,mayor,mayor
2016,parte,parte
2016,tiendas,tienda
2016,españa,españa
2016,objetivo,objetivo
2016,poder,poder
2016,seguir,seguir
2016,ofreciendo,ofrecer
2016,servicio,servicio
2016,excelente,excelente
2016,eljefe,eljefe
2016,clientes,cliente
2016,periodo,periodo
2016,parte,parte
2016,importante,importante
2016,plantilla,plantilla
2016,disfruta,disfruto
2016,vacaciones,vacación
2016,incremento,incremento
2016,actividad,actividad
2016,consumo,consumo
2016,produce,producir
2016,fechas,fecha
2016,favorable,favorable
2016,previsión,previsión
2016,llegada,llegada
2016,turistas,turista
2016,paíspara,paíspar
2016,josé,josé
2016,elías,elía
2016,portales,portal
2016,director,director
2016,contratación,contratación
2016,recursos,recurso
2016,humanos,humano
2016,compañía,compañía
2016,incremento,incremento
2016,contratación,contratación
2016,personas,persona
2016,respecto,respecto
2016,pasado,pasado
2016,año,año
2016,necesario,necesario
2016,ofrecer,ofrecer
2016,servicio,servicio
2016,excelente,excelente
2016,clientes,cliente
2016,2015,2015
2016,vamos,ir
2016,formar,formar
2016,todas,todo
2016,personas,persona
2016,incorporamos,incorporamos
2016,conseguir,conseguir
2016,millones,millón
2016,turistas,turista
2016,vienen,venir
2016,españa,españa
2016,lleven,llevar
2016,excelente,excelente
2016,imagen,imagen
2016,supermercados,supermercado
2016,contribuir,contribuir
2016,además,además
2016,reforzar,reforzar
2016,experiencia,experiencia
2016,ciudades,ciudad
2016,presente,presente
2016,poniendo,poner
2016,valor,valor
2016,papel,papel
2016,industria,industria
2016,turística,turístico
2016,abre,abrir
2016,supermercado,supermercado
2016,irún,irún
2016,nuevo,nuevo
2016,establecimiento,establecimiento
2016,primero,primero
2016,gipuzkoa,gipuzkoa
2016,supuesto,supuesto
2016,inversión,inversión
2016,millones,millón
2016,euros,euros
2016,cuenta,contar
2016,plantilla,plantilla
2016,trabajadores,trabajador
2016,empleo,empleo
2016,estable,estable
2016,calidaden,calidadir
2016,construcción,construcción
2016,participado,participado
2016,proveedores,proveedor
2016,dado,dar
2016,empleo,empleo
2016,personas,persona
2016,fase,fase
2016,obra,obra
2016,abre,abrir
2016,hoy,hoy
2016,primer,primero
2016,supermercado,supermercado
2016,gipuzkoa,gipuzkoa
2016,concretamente,concretamente
2016,número,número
2016,calle,calle
2016,mazuola,mazuola
2016,irun,irun
2016,inversión,inversión
2016,realizada,realizado
2016,supermercado,supermercado
2016,millones,millón
2016,euros,euros
2016,cuenta,contar
2016,plantilla,plantilla
2016,trabajadores,trabajador
2016,empleo,empleo
2016,estable,estable
2016,calidad,calidad
2016,construcción,construcción
2016,puesta,puesto
2016,marcha,marcha
2016,tienda,tiendar
2016,participado,participado
2016,proveedores,proveedor
2016,dado,dar
2016,empleo,empleo
2016,personas,persona
2016,fase,fase
2016,obrael,obrael
2016,centro,centro
2016,sala,sala
2016,ventas,venta
2016,m2,m2
2016,ubican,ubicar
2016,todas,todo
2016,secciones,sección
2016,habituales,habitual
2016,carnicería,carniceer
2016,charcutería,charcuteer
2016,perfumería,perfumeer
2016,alimentación,alimentación
2016,envasada,envasar
2016,bebidas,bebida
2016,droguería,droguería
2016,destacan,destacar
2016,renovadas,renovado
2016,secciones,sección
2016,productos,producto
2016,frescos,fresco
2016,pescadería,pescadeer
2016,pescado,pescado
2016,directo,directo
2016,lonja,lonjar
2016,horno,horno
2016,granel,granel
2016,sección,sección
2016,fruta,fruta
2016,verdura,verdura
2016,apuesta,apostar
2016,venta,venta
2016,productos,producto
2016,frescos,fresco
2016,proximidad,proximidad
2016,asimismo,asimismo
2016,establecimiento,establecimiento
2016,dispone,disponer
2016,zonas,zona
2016,descanso,descanso
2016,vestuarios,vestuario
2016,trabajadores,trabajador
2016,así,así
2016,sala,sala
2016,destinada,destinado
2016,formación,formación
2016,continua,continuo
2016,plantillael,plantillael
2016,horario,horario
2016,apertura,apertura
2016,supermercado,supermercado
2016,lunes,lunes
2016,sábado,sábado
2016,dispone,disponer
2016,aparcamiento,aparcamiento
2016,plazas,plaza
2016,facilitar,facilitar
2016,acto,acto
2016,compra,compra
2016,clientes,cliente
2016,desplacen,desplacer
2016,vehículo,vehículo
2016,privado,privado
2016,además,además
2016,habilitado,habilitado
2016,resto,resto
2016,supermercados,supermercado
2016,servicio,servicio
2016,domicilio,domicilio
2016,telecompra,telecompra
2016,compra,compra
2016,online,online
2016,través,través
2016,página,página
2016,webotro,webotro
2016,aspecto,aspecto
2016,destacado,destacado
2016,tienda,tiendar
2016,carácter,carácter
2016,ecoeficiente,ecoeficiente
2016,incorpora,incorporar
2016,conjunto,conjunto
2016,medidas,medida
2016,recuperadores,recuperador
2016,calor,calor
2016,iluminación,iluminación
2016,eficiente,eficiente
2016,temporizadores,temporizador
2016,puertas,puerta
2016,automáticas,automático
2016,reducen,reducir
2016,porcentaje,porcentaje
2016,consumo,consumo
2016,energéticosobre,energéticosobre
2016,euskadi,euskadi
2016,mantiene,mantener
2016,apuesta,apostar
2016,decidida,decidido
2016,euskadi,euskadi
2016,cuenta,contar
2016,tiendas,tienda
2016,situadas,situado
2016,vitoriagasteiz,vitoriagasteiz
2016,arabaálava,arabaálava
2016,barakaldo,barakaldo
2016,basauri,basauri
2016,bilbao,bilbao
2016,bizkaia,bizkaia
2016,plantilla,plantilla
2016,compuesta,compuesto
2016,personas,persona
2016,todas,todo
2016,empleo,empleo
2016,estable,estable
2016,calidad,calidad
2016,agosto,agosto
2016,2015,2015
2016,comenzó,comenzar
2016,construcción,construcción
2016,bloque,bloque
2016,logístico,logístico
2016,vitoriagasteiz,vitoriagasteiz
2016,supondrá,suponer
2016,inversión,inversión
2016,millones,millón
2016,euros,euros
2016,primera,primero
2016,fase,fase
2016,así,así
2016,creación,creación
2016,puestos,puesto
2016,trabajo,trabajar
2016,abastecerá,abastecer
2016,supermercados,supermercado
2016,zona,zona
2016,norte,norte
2016,asimismo,asimismo
2016,relación,relación
2016,comercial,comercial
2016,pymes,pyme
2016,empresas,empresa
2016,comunidad,comunidad
2016,2015,2015
2016,realizado,realizado
2016,compras,compra
2016,proveedores,proveedor
2016,vascos,vasco
2016,valor,valor
2016,millones,millón
2016,euros,euros
2016,junto,junto
2016,fabricantes,fabricante
2016,interproveedores,interproveedor
2016,invertido,invertido
2016,millones,millón
2016,euros,euros
2016,euskadi,euskadi
2016,ejemplo,ejemplo
2016,proveedores,proveedor
2016,agroalimentarios,agroalimentario
2016,apuesta,apostar
2016,producto,producto
2016,local,local
2016,compra,compra
2016,kilos,kilo
2016,patata,patato
2016,álava,álava
2016,así,así
2016,toneladas,tonelada
2016,pescado,pescado
2016,fresco,fresco
2016,merluza,merluza
2016,bonito,bonito
2016,anchoa,anchoa
2016,sardina,sardinar
2016,chicharro,chicharro
2016,verdel,verdel
2016,lirio,lirio
2016,gallo,gallo
2016,costa,costa
2016,vizcaína,vizcaíno
2016,guipuzcoana,guipuzcoano
2016,parte,parte
2016,responsabilidad,responsabilidad
2016,social,social
2016,corporativa,corporativo
2016,2015,2015
2016,colaboración,colaboración
2016,entidades,entidad
2016,sociales,social
2016,euskadi,euskadi
2016,alcanzó,alcanzar
2016,toneladas,tonelada
2016,alimentos,alimento
2016,donadossiempre,donadossiempre
2016,precios,precio
2016,bajoscon,bajoscon
2016,nueva,nuevo
2016,apertura,apertura
2016,clientes,cliente
2016,beneficiarán,beneficiar
2016,política,político
2016,comercial,comercial
2016,spb,spb
2016,siempre,siempre
2016,precios,precio
2016,bajos,bajo
2016,compañía,compañía
2016,utiliza,utilizar
2016,forma,forma
2016,exclusiva,exclusivo
2016,consiste,consistir
2016,garantizar,garantizar
2016,menor,menor
2016,precio,precio
2016,unitario,unitario
2016,productos,producto
2016,mejor,mejor
2016,calidad,calidad
2016,forma,forma
2016,permanente,permanente
2016,gracias,gracias
2016,ello,él
2016,puede,poder
2016,ofrecer,ofrecer
2016,clientes,cliente
2016,calidad,calidad
2016,menos,menos
2016,precio,precio
2016,aprueba,aprobar
2016,iniciar,iniciar
2016,proyecto,proyecto
2016,internacionalización,internacionalización
2016,portugal,portugal
2016,comité,comité
2016,dirección,dirección
2016,compañía,compañía
2016,aprobado,aprobado
2016,reciente,reciente
2016,reunión,reunión
2016,junio,junio
2016,inicio,inicio
2016,expansión,expansión
2016,portugalen,portugalir
2016,primera,primero
2016,fase,fase
2016,objetivo,objetivo
2016,compañía,compañía
2016,instalación,instalación
2016,supermercados,supermercado
2016,abrirían,abririr
2016,puertas,puerta
2016,2019la,2019la
2016,inversión,inversión
2016,inicial,inicial
2016,prevista,previsto
2016,fase,fase
2016,millones,millón
2016,euros,euros
2016,prevé,prever
2016,creación,creación
2016,puestos,puesto
2016,trabajoel,trabajoel
2016,comité,comité
2016,dirección,dirección
2016,compañía,compañía
2016,supermercados,supermercado
2016,decidido,decidido
2016,base,base
2016,establecido,establecido
2016,consejo,consejo
2016,administración,administración
2016,poner,poner
2016,marcha,marcha
2016,plan,plan
2016,internacionalización,internacionalización
2016,entrada,entrada
2016,mercado,mercado
2016,portugués,portugués
2016,objetivo,objetivo
2016,compañía,compañía
2016,abrir,abrir
2016,cuatro,cuatro
2016,primeras,primero
2016,tiendas,tienda
2016,2019,2019
2016,iniciando,iniciar
2016,hito,hitir
2016,proyecto,proyecto
2016,expansión,expansión
2016,internacional,internacional
2016,prevé,prever
2016,invertir,invertir
2016,inicialmente,inicialmente
2016,millones,millón
2016,euros,euros
2016,estima,estimar
2016,crear,crear
2016,torno,torno
2016,puestos,puesto
2016,trabajo,trabajar
2016,primera,primero
2016,fase,fase
2016,expansión,expansión
2016,ello,él
2016,compañía,compañía
2016,previsto,previsto
2016,iniciar,iniciar
2016,contactos,contacto
2016,institucionales,institucional
2016,trabajos,trabajo
2016,terreno,terreno
2016,así,así
2016,proceso,proceso
2016,identificación,identificación
2016,lugares,lugar
2016,idóneos,idóneo
2016,realizar,realizar
2016,cuatro,cuatro
2016,primeras,primero
2016,aperturas,apertura
2016,portugal,portugal
2016,trasladado,trasladar
2016,autoridades,autoridad
2016,portuguesas,portuguesa
2016,decisión,decisión
2016,establecer,establecer
2016,proyecto,proyecto
2016,empresarial,empresarial
2016,mercado,mercado
2016,portugués,portugués
2016,claves,clave
2016,modelo,modelo
2016,crecimiento,crecimiento
2016,compartido,compartir
2016,impulsa,impulsar
2016,compañía,compañía
2016,portugal,portugal
2016,gran,gran
2016,oportunidad,oportunidad
2016,iniciar,iniciar
2016,crecimiento,crecimiento
2016,internacional,internacional
2016,compañía,compañía
2016,país,país
2016,podemos,poder
2016,aprender,aprender
2016,consumidor,consumidor
2016,sector,sector
2016,altamente,altamente
2016,competitivo,competitivo
2016,distribución,distribución
2016,posibilidad,posibilidad
2016,contribuir,contribuir
2016,progreso,progreso
2016,económico,económico
2016,social,social
2016,país,país
2016,impulso,impulso
2016,sector,sector
2016,agroalimentario,agroalimentario
2016,reto,reto
2016,ilusionante,ilusionante
2016,aspiración,aspiración
2016,formamos,formar
2016,parte,parte
2016,proyecto,proyecto
2016,sentimos,sentir
2016,compromiso,compromiso
2016,manifestado,manifestado
2016,presidente,presidente
2016,compañía,compañía
2016,juan,juan
2016,roigla,roiglo
2016,elección,elección
2016,portugal,portugal
2016,parte,parte
2016,iniciar,iniciar
2016,plan,plan
2016,internacional,internacional
2016,determinada,determinado
2016,tratarse,tratar él
2016,mercado,mercado
2016,cercano,cercano
2016,proximidad,proximidad
2016,logística,logístico
2016,encuadra,encuadro
2016,dentro,dentro
2016,crecimiento,crecimiento
2016,orgánico,orgánico
2016,natural,natural
2016,empresaen,empresair
2016,2015,2015
2016,alcanzó,alcanzar
2016,facturación,facturación
2016,millones,millón
2016,euros,euros
2016,actualidad,actualidad
2016,cuenta,contar
2016,supermercados,supermercado
2016,plantilla,plantilla
2016,empleados,empleado
2016,contratos,contrato
2016,fijos,fijo
2016,esfuerzan,esforzar
2016,cada,cada
2016,día,día
2016,ofrecer,ofrecer
2016,máxima,máximo
2016,excelencia,excelencia
2016,servicio,servicio
2016,acuerdo,acuerdo
2016,valores,valor
2016,empresa,empresa
2016,siguiendo,seguir
2016,principio,principio
2016,éxito,éxito
2016,si,si
2016,compartido,compartir
2016,sabe,saber
2016,mejor,mejor
2016,compañía,compañía
2016,compartió,compartir
2016,empleados,empleado
2016,millones,millón
2016,euros,euros
2016,concepto,concepto
2016,prima,primar
2016,objetivosun,objetivosun
2016,proyecto,proyecto
2016,valor,valor
2016,compartido,compartir
2016,eljefe,eljefe
2016,cliente,cliente
2016,empresa,empresa
2016,capital,capital
2016,familiar,familiar
2016,resultado,resultado
2016,proyecto,proyecto
2016,compartido,compartir
2016,sostenible,sostenible
2016,construye,construir
2016,crece,crecer
2016,día,día
2016,día,día
2016,fundación,fundación
2016,1977,1977
2016,dentro,dentro
2016,grupo,grupo
2016,cárnicas,cárnico
2016,roig,roig
2016,1981,1981
2016,juan,juan
2016,roig,roig
2016,asume,asumir
2016,dirección,dirección
2016,compañía,compañía
2016,inicia,iniciar
2016,actividad,actividad
2016,empresa,empresa
2016,independiente,independiente
2016,juan,juan
2016,roig,roig
2016,presidente,presidente
2016,esposa,esposa
2016,vicepresidenta,vicepresidento
2016,compañía,compañía
2016,hortensia,hortensiar
2016,herrero,herrero
2016,principales,principal
2016,accionistas,accionista
2016,porcentaje,porcentaje
2016,capital,capital
2016,mantenido,mantener
2016,crecimiento,crecimiento
2016,sostenido,sostenido
2016,base,base
2016,modelo,modelo
2016,gestión,gestión
2016,propio,propio
2016,orientado,orientado
2016,eljefe,eljefe
2016,internamente,internamente
2016,llaman,llamar
2016,compañía,compañía
2016,cliente,cliente
2016,surtido,surtido
2016,máxima,máximo
2016,calidad,calidad
2016,precio,precio
2016,económico,económico
2016,posible,posible
2016,desarrollo,desarrollo
2016,talento,talento
2016,empleados,empleado
